,customer_id,event,time,offer id,reward
84360,86ba10b8d7ac49b1a5db909a986b3688,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84364,1615981b0a114e42bc1b0f65b2ac4c8b,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84375,ea582a9c77a54ad1bdd66e6ac591318d,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84380,b67d6050ad214bb9800bc8f47b48b8bb,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84385,d6a03d7951fb4f2b86be39533b5e49fc,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84390,d5e5cd91cee74eab965c44d3e0fe1ebd,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84400,0c9fe9389f694052a6296b425cdb0d86,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84405,2a8947296a3c4fb1b592ec2693a5fc04,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84410,d6990e9615924acf80dbdf991238c371,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84414,85ba6a30e364496999cd41ca45c0704b,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84421,12bb28f74cc24c788113326105629a9b,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84427,f725ce7c8bb64dc18866d875e34a4f14,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84448,487ad048c0e248a8bf6eb1545f5be4c6,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84454,54acb0dd3f7c4dcc981afe7080a2f7da,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84464,ae0a87a45d9f4e52bfba3c8bacac464a,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84469,3d19526685174baa8bcc3e9a952cab18,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84473,5f30c36ecf5f47eba13fad31c9e5eeb9,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84475,e88b9aaa938c446289fb909cffeaa255,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84479,0c2b6d3f0ec041e0b3ff7bca40fd57c1,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84481,610196ade89b4e45bf7c07f18c403071,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84486,b7bbde316be54f6f9100f8ec7d7e3dbc,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84503,4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84506,4c8e591aef3c4b19ab58a85993521061,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84520,00715b6e55c3431cb56ff7307eb19675,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84523,0538071eb35247af8c2816ec75a3c87c,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84537,3d59ceeb962e4903baaaab85cfdb9ebd,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84542,bdf1c179bfe648408b5a4ffa074ec5f6,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84544,4d57a232827b47519527089f322ab1a2,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84548,6221d58674e941de9e0cf04168078534,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84553,cc82f3d926344efa819d55e0e6b3ecef,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84559,b34aa1f6e51a4aecb416b70cc2d6c716,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84570,431c402015e141ef9946fc80ae6b27ce,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84587,8aa7a381391c4ef9a7d3c0e2edfdd3e9,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84597,dfee5a57b6a641eabc1a94d9a82923d7,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84612,36ccfdf3474f472484327c266ef4fa84,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84616,8ebb4b878bae43feacae47f0fad3654a,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84618,3cc18472ed634128b409baa2a48700f4,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84621,9d763a8ee723447094a6e58bb66cc1e1,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84624,9c305dc0facc41e285d0491668eb68da,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84631,9eb812054d564bdba180dc365f186e23,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84637,98a12d1ecd934b9c89ac289213f4cd81,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84641,d63e5b4a63a448e98038092ba1d2812c,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84643,562ff18436674676a31a183ee0e367a6,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84650,6d41378f12aa4fe8ad4d7be90fb9cff6,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84657,75d093ff36594695b4b7ca45e04233e6,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84662,25cbf4fb784e463a99bf0c24588c0aba,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84665,54dba2373eff450da96ce96e27753202,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84674,64d7e480ce5d4b2992e5ea46082b8752,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84677,a8735bc18be847ce9bdf3a1ff1f8699f,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84683,aadb41bef21b4f6696a9ddbf1fdc4738,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84684,aadb41bef21b4f6696a9ddbf1fdc4738,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84688,3649084b4fe2446ca9d781e7b9300678,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84691,dc4ae96efe9143ab95cde595551b7750,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84699,906e0eeff3bc43d79e3686adf7232594,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84704,81d8b9eb710c49f6ada2ae0af9fa9be1,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84708,6cd36bc95f1a4606ba2e432bc1e11911,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84740,db497e6b889245068664ca614733fca5,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84749,feed77a618d24d6dbd22913fc6601803,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84753,2a2c5ee51e784e0bb4a956a4d36ae159,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84757,df4ac97397f74923bd7e1c9eaa63a80f,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84759,a0038bc855994ea28ae8027ed22fffc2,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84761,e74d665313f8459fba306ff4dc3ac5de,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84767,060f8becdb7543ed82d9ef1afd10e274,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84771,04fcbc5e1faf4b7bba20116ecb30ca17,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84775,28ae5599449d43288b3e0983080ad04c,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84777,f5b1bf31e4484153a8d6ffbb312da4b7,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84782,65744b44aa9a415bb0d1dcd84b29395f,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84808,e55864ca61d64043be64b3bb905a0903,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84815,907e78791e0a4e58b91eee23eb7048d0,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84823,e8c336eb5d804723bae01588c126b222,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84828,7289d4edea3843f28c2ceeddcff360d2,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84832,d242fd73828b476eb961b9c75c53b327,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84853,94767d95759a47f38f0d85b7a7e74f67,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84863,ce15a44d0b544b788e4b8c553a8829d8,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84867,a089537e95d64a0b91f2aef52da63a1f,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84871,24f0bf1e24774167853ce2e31623f25c,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84877,9cf8406a08b34397b4babaf853a11c3d,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84880,41e8409476044c8cae5d146960eaf88f,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84882,6dea9f16bfc8483088a8f04e4ae4daa2,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84887,3f6db5f2f5054f639396afc68b59fc9d,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84892,80d383309b50469e909b58162d610253,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84894,13cdf9272a05460aa0d30a22d6a8b432,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84905,9be6bbcf27de4f61ab2db138aa808691,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84916,54158fcb0bf14a53af8d659b16b0ace4,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84928,78027d93ad9c4bb4bd3f314f13bdc493,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84931,04e0eff0b4704fc291bbe1275f01fb7a,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84935,143cf71b0ced4ada88c9ff92e7c16758,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84941,9c569de8e9f747bcb5c8f78c0a014fc5,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
84944,4df393f2978e499db9b6a0f85dbdc9c8,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84953,1815f561a304441886c75af2aedbf6f9,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84960,7d7f271652d244f78b97c73cd734c553,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84963,48abffc29515485f8419c6ad9c894e33,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
84966,63d80d59c27a4f89bc3a9d5ad28bebe6,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
84969,9738f8724dba4c13a3dea73e9d2a3c4b,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
84974,481c613b661e45588e6a16dacb2dc8a4,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
84981,0494aa6671414fab9837fa3cd45e72bc,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
84986,a4e8ffac73b24dc7b1836b56139dd47a,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
84993,687647a3973e4acb80441a1a1e6aee3a,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
84998,e3ad766338c84df1b24162d83ab974c1,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85002,336c749589434bbbb8b5849004eadaaf,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85014,d9da2d2416fc44ac87c506b36c71d921,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85021,c39160d864b4468aa2a712002ea2d7b9,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85032,fba63c905e81484595de6ea571443a65,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85035,f963dab9f00d4d10b9179136834b0007,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85042,e2e9ab9c2f044040994c79d9819f670d,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85047,d591f9979ae641a6ba3f12c3b2036a9b,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85049,945732b37c504898bb60ffece180a420,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
85053,15bd287f8a4949b48719bc44cd8d7656,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85064,8f0399e00b9a47f89f5bc5c3ccf2b457,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85068,5fdd893c9bed4baa89e1439c3f2a4348,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85071,345f9431137a49b3963221a55567c4a8,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85073,fbded35ba79e4b898f5fc7faee6ff44f,offer completed,210,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85076,76358128b4bb47fcb712c0198f5121d1,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85079,43aae84d54144c1bacf027bbb00f4ffa,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85084,251dba96cd2949c4ba222e1b66838ea1,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85086,370f76ff7fd349098772754c803cfe22,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85091,b85c2c312912456792c88958e2707ab5,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85104,7f1384fd82e8409fac9bae5e07e23e63,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85108,ac4f0dcaef7d4807bbb18e035a12fdf1,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85111,ce7ac21bc5f84d62bbbbe793f10f42e0,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
85116,d9597faa3b814605be9c6fba8955ddf3,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85120,a5b13a923611434dadcb9e000abbd361,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85131,bba1aa88ea0240b5a66390c0c910041d,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85135,60ce7058fd174a128b48371bd1dbd61b,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
85138,2848a8cd6c3c426ba8c4cf8b23249044,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85139,2848a8cd6c3c426ba8c4cf8b23249044,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85160,b29016b5216b48309deb6b3f0cc2098a,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
85169,098b861b283940bcb24ec4dc78f16cc0,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85172,c0552910d13948cfb8d9f23b7c7d50b7,offer completed,210,fafdcd668e3743c1bb461111dcafc2a4,2
85174,61194c489c9f4d39bc0afd2d76b2cf8c,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85178,79653b5bcdb64f4a8a0f5231e0c5ab1e,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85179,79653b5bcdb64f4a8a0f5231e0c5ab1e,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85186,e31676437a8343bd816bd93067a08b89,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85201,04fb6b47e11640139f3ef5d74d7a79a1,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85203,66742f0ef36d41a49051a0ec0caece82,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85207,d0ef0a78fe33476db4032b3282f445cb,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85210,85946e9f691445c08d4b60de426c0247,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85218,e176f27d70d14e6d8df2390de55efc89,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85219,e176f27d70d14e6d8df2390de55efc89,offer completed,210,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85226,ee8155c31f314673b8043c3881976c4b,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85239,1b24e887d980450497b631d8756128e6,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85248,87065822536a4ee182b931dc15c029be,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85263,36e18fa7d9f64956bc84770a085243e3,offer completed,210,f19421c1d4aa40978ebb69ca19b0e20d,5
85265,e2fa490b0c9f44228ba46919ba32958c,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85270,7ef823f67ccd43a499f365d896e779b2,offer completed,210,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85276,deff983752bb445aa060677984592438,offer completed,210,ae264e3637204a6fb9bb56bc8210ddfd,0
85282,d5c096cc6e3a4403b5da47724fc79add,offer completed,210,2906b810c7d4411798c6938adc9daaa5,2
85288,a2e6029e17b6466187a40b66e333a73e,offer completed,210,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85300,be8a5d1981a2458d90b255ddc7e0d174,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85306,53bac762af27471eb294ff89ca1bae2c,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85308,94f14dcfedba47e18b7efca13dd7574b,offer completed,216,ae264e3637204a6fb9bb56bc8210ddfd,0
85323,9c64321646bf40f6ad1bc98864eaa6b8,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85324,9c64321646bf40f6ad1bc98864eaa6b8,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85345,1f3375bf55ad4d6d9fe17395db638f98,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85355,993f1b479403428d9a7af63109cd7d94,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85360,80df0308856f4207be404ae750b73399,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85366,d7c7866cc48b4ec38714c2979d31c979,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85385,58b96ca152d946e98090e277a183e08f,offer completed,216,ae264e3637204a6fb9bb56bc8210ddfd,0
85388,7f881de7bb3a4e55b51230bf4daa0994,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85394,ebe822d6c590402fa46d0cd3cba32c21,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85409,f0cfff24201745f79321abb1101ebef2,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85415,e6697e5f58354ce891d5a6852c33d459,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85451,c43cc9ae7c0c4ca9b65460f7aa6dbf20,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85455,1a297cc7262d42b59fb3e34fe0166702,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85474,03cc530b458e4fb180c222777916e9b5,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85476,9a486e1f8a8941db9af401ad52af2ac9,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85480,91e468b270e34598b1ed3992f1200a97,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85489,728314043f324cb0aac7c45b7a6b8b19,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85496,6779114475a84348a20ae39e694522b3,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85499,086dc8a56e3d467d81bf7e47efca0404,offer completed,216,ae264e3637204a6fb9bb56bc8210ddfd,0
85502,8c156fed0fca4e888ef352496d715494,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85509,5b97dfd6f8a74a9892e8f9113ee1672d,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85527,30a5ebaf192842c3a31b8fbb90529ac2,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85529,c0ea5dc54b104770b6705ced86f3c1ae,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85532,8570f31ec1734e9ebd87e8c268e5d3f3,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85541,a53cf0dc906c47e8bad3db0618953584,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85545,81e9b730f99948d1908d1370bd87e58d,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85550,7248fc98eb6c4b1fb0f1a2cec6ba2f93,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85562,9d00598dc760449e827cc61ae5405b3c,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85568,ba05d1358ee045dfab48181042c1a608,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85569,ba05d1358ee045dfab48181042c1a608,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85571,1d62a7b6d4fb4defb8ae6ddf300600e5,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85573,761e483441e942d6ad4a8c84a79605ce,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85576,9b0cdf56c54f4e52a971f90936e46607,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85583,cd378dbec01843e188ae3d3384f39717,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85586,b4360ed1ef1147d3acdc322dc98e0811,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85587,b4360ed1ef1147d3acdc322dc98e0811,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85590,bf9872d7aedd453797bdb75054b70d94,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85594,2334c3155e884d3c9529ee471f814a49,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85595,2334c3155e884d3c9529ee471f814a49,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85603,d4ec2de5571548a39e5874296ecddb4e,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85608,41f309195094400fa971fe39673b35c7,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85610,49c3b42ff4c84f589edafa6e7b6ce3d2,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85616,6fc37c7b127242d8a8c3d5e62c8c5872,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85627,7cbd6bb87cb14d0998be226523da3a21,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85643,906cd9cfb5664a42a8d5b878b7fa4787,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85645,116f72494d5e45b794be3caaa31f4675,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85648,61b2f0a885cf423c83d1395a362ffc01,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85650,a79f46d98c1944db936847503b1eaa29,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85654,a18461ce01d340eb8704bf7fb692c6ba,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85657,e11d53ad20634662a8b06e1dfab115e9,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85661,b9b07ee2b17046ad9c3f2048d91cfe3d,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85663,43d31551643c4dc181cd13204b2dcff9,offer completed,216,ae264e3637204a6fb9bb56bc8210ddfd,0
85676,630945c648c048fc950fcb2453782607,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85684,e81e716dfede432dbfdb7f071cb47afa,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85686,7df6c8ca03074f69aed1e52ed9b89fe4,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85690,db7f39b7c3174c71b45dd73f35b2be72,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85695,7d30ff83c4c141d79231d53be5101d9d,offer completed,216,ae264e3637204a6fb9bb56bc8210ddfd,0
85701,c89fa9af11d74b4d8cee355d0871bd97,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85717,bc9967a6750e496ab469784ce225ade2,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85726,5e44bc50a2b84b0a89d7246f5a85617e,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85732,1e211df9e98f4147a9626ab9d2da45a4,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85738,5f0915fb818e42f89c80e87cdf9a3527,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85744,664735f5e78d4e139327164f14cb4805,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85749,6b3d6732ed1b4acd8dd1e0b3512d42d9,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85751,81a263ee0b8544b6a8910ee690cc6edd,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85757,df0c23fc24d14df09610544729f2aed2,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85776,a50f496253874130a441e7292a63a4a5,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85794,b6414121421d43b5b45cdd70f1f1c8d1,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85803,3a9a78a58d3548798dc4b1b518ea64cf,offer completed,216,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
85809,066146d1b92b4bd88ca2e7e0729bce5c,offer completed,216,4d5c57ea9a6940dd891ad53e9dbe8da0,0
85817,18eddb1a60504a63ba4d200fab4cb36b,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85819,0a0e0f2c65304dd2ae36d854baac2cbe,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85824,03f1ad04292f47b2b1299cc92f8f2a5d,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85838,22588cd5f5e14859b153c7e9221085bd,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85840,cb96e2ccccca4921bca1de8f5f5e51e4,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85842,ae042c0c47e142238b09f90e367d5c05,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85849,9990ee23425a462db0ec15a9b327d35d,offer completed,216,2906b810c7d4411798c6938adc9daaa5,2
85853,d3bffca55668437d89226db69907b705,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85858,991e1092ad554373aed297ac057ed7dd,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85864,78d968c803724eb5812a988d5156f943,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85869,f3d42b8e20a94d4ea5f6d1efce18b2c2,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85870,f3d42b8e20a94d4ea5f6d1efce18b2c2,offer completed,216,fafdcd668e3743c1bb461111dcafc2a4,2
85876,7ffb919d222447e2af22712b28cf1a60,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
85879,54f3e89d8e054759917edc94ad6a2344,offer completed,216,f19421c1d4aa40978ebb69ca19b0e20d,5
85883,dbf3c96bcbc44cca9839344b4adcaddf,offer completed,216,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
85886,eb8236097e62433cac7051332337682a,offer completed,216,2298d6c36e964ae4a3e7e9706d1fb8c2,3
